"CustomerKey","IncomeGroup","BikeBuyer","GeographyKey","FullName","Age","Gender","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","EnglishOccupation","HouseOwnerFlag","MaritalStatus","NumberCarsOwned","MonthsSinceLastPurchase","CommuteDistance"
26776,Low,0,299,Jenny Guo,39,F,"30000.0000",0,0,High School,Skilled Manual,"1",S,2,27,"5-10 Miles"
26777,Moderate,0,369,Andrew Clark,35,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,1,26,"5-10 Miles"
26778,Moderate,0,641,Sierra Perez,40,F,"40000.0000",0,0,High School,Skilled Manual,"1",S,2,22,"5-10 Miles"
26779,Low,0,347,Alexandra Henderson,35,F,"30000.0000",0,0,High School,Skilled Manual,"0",M,2,24,"0-1 Miles"
26780,Low,0,326,Julia Butler,36,F,"30000.0000",0,0,High School,Skilled Manual,"1",S,2,22,"5-10 Miles"
26781,Low,0,634,Jan Cox,36,F,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,19,"5-10 Miles"
26782,Low,1,69,Seth Lewis,35,M,"30000.0000",0,0,High School,Skilled Manual,"0",S,2,49,"0-1 Miles"
26783,Moderate,0,644,Juan Torres,35,M,"40000.0000",0,0,High School,Skilled Manual,"0",M,2,19,"0-1 Miles"
26784,Low,0,19,Walter Torres,69,M,"10000.0000",5,0,High School,Skilled Manual,"1",S,2,29,"5-10 Miles"
26785,Moderate,0,32,Raul Raje,78,M,"40000.0000",2,0,Bachelors,Management,"1",M,2,27,"5-10 Miles"
26786,Low,1,314,Seth Smith,37,M,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,37,"0-1 Miles"
26787,Low,0,609,Austin Moore,37,M,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,19,"5-10 Miles"
26788,Moderate,0,307,Destiny Howard,37,F,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,30,"5-10 Miles"
26789,Moderate,1,55,Chase Morris,37,M,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,48,"0-1 Miles"
26790,Low,0,368,Chloe Cook,39,F,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,22,"5-10 Miles"
26791,Low,0,573,Kelvin Nath,38,M,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,24,"5-10 Miles"
26792,Low,0,299,Casey Torres,38,M,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,29,"0-1 Miles"
26793,Moderate,0,374,Jesse Nelson,38,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,2,21,"5-10 Miles"
26794,Moderate,0,536,Michele Dominguez,36,F,"40000.0000",0,0,High School,Skilled Manual,"1",M,2,25,"5-10 Miles"
26795,Moderate,1,19,Elijah Shan,75,M,"40000.0000",2,0,Bachelors,Management,"1",M,2,21,"5-10 Miles"
26796,Moderate,1,12,Warren Raji,74,M,"40000.0000",2,0,Bachelors,Management,"1",S,2,21,"5-10 Miles"
26797,Moderate,1,22,Marshall Hu,67,M,"40000.0000",2,0,Bachelors,Management,"0",S,2,21,"0-1 Miles"
26798,Moderate,0,637,Jeremiah Garcia,40,M,"40000.0000",0,0,High School,Skilled Manual,"1",M,2,24,"5-10 Miles"
26799,Moderate,0,312,Ryan Russell,39,M,"40000.0000",0,0,Partial College,Skilled Manual,"1",M,1,21,"5-10 Miles"
26800,Moderate,0,315,Lauren Lewis,39,F,"40000.0000",0,0,Partial College,Skilled Manual,"0",S,1,25,"1-2 Miles"
26801,Moderate,1,385,Wyatt Washington,39,M,"60000.0000",0,0,Partial College,Skilled Manual,"1",M,1,37,"5-10 Miles"
26802,Moderate,0,63,Lucas Sanders,40,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,2,25,"5-10 Miles"
26803,Moderate,0,338,Xavier Bennett,42,M,"50000.0000",0,0,Partial College,Skilled Manual,"1",M,1,25,"5-10 Miles"
26804,Moderate,0,372,Trinity Sanders,41,F,"50000.0000",0,0,Partial College,Skilled Manual,"1",S,1,26,"5-10 Miles"
26805,Moderate,1,335,Alexandria Reed,42,F,"60000.0000",0,0,Partial College,Skilled Manual,"0",S,1,37,"1-2 Miles"
26806,Moderate,0,68,Caleb Mitchell,44,M,"50000.0000",3,3,Bachelors,Skilled Manual,"1",M,1,24,"2-5 Miles"
26807,Moderate,0,335,Angel Hall,44,M,"50000.0000",3,3,Bachelors,Skilled Manual,"1",S,1,30,"2-5 Miles"
26808,Moderate,0,614,Kimberly Howard,45,F,"50000.0000",3,3,Bachelors,Skilled Manual,"1",S,1,20,"2-5 Miles"
26809,Moderate,0,355,Julia Morgan,50,F,"50000.0000",3,3,Bachelors,Skilled Manual,"0",S,2,27,"0-1 Miles"
26810,Moderate,0,54,Melanie Stewart,45,F,"50000.0000",3,3,Bachelors,Skilled Manual,"0",S,2,19,"0-1 Miles"
26811,Moderate,1,301,Rachael Sanchez,44,F,"50000.0000",3,3,Bachelors,Skilled Manual,"1",S,3,37,"10+ Miles"
26812,Moderate,0,352,James Hernandez,50,M,"50000.0000",3,3,Bachelors,Skilled Manual,"1",M,3,25,"10+ Miles"
26813,Moderate,0,307,Xavier Diaz,50,M,"50000.0000",4,4,Bachelors,Skilled Manual,"0",S,1,21,"0-1 Miles"
26814,Moderate,1,644,Alex Hernandez,50,M,"60000.0000",0,0,Graduate Degree,Professional,"1",M,0,37,"2-5 Miles"
26815,Moderate,1,543,Erin Cox,50,F,"60000.0000",0,0,Graduate Degree,Professional,"1",M,0,36,"2-5 Miles"
26816,Moderate,1,206,Ronnie Wu,47,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,21,"0-1 Miles"
26817,Moderate,1,236,Melvin Ashe,41,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,26,"0-1 Miles"
26818,Low,1,131,Eduardo Coleman,43,M,"10000.0000",3,3,High School,Manual,"1",S,1,22,"0-1 Miles"
26819,Low,0,175,Devin Mitchell,49,M,"10000.0000",3,3,High School,Manual,"1",M,1,20,"0-1 Miles"
26820,Low,0,257,Carol Nath,48,F,"10000.0000",3,3,Partial High School,Manual,"1",M,1,19,"0-1 Miles"
26821,Low,0,155,Tamara Guo,49,F,"10000.0000",4,4,Partial High School,Manual,"1",M,0,26,"0-1 Miles"
26822,Low,1,158,Cindy Gonzalez,49,F,"20000.0000",1,1,Partial College,Manual,"1",S,1,21,"2-5 Miles"
26823,Low,1,115,Kaitlin Raman,48,F,"30000.0000",1,1,Bachelors,Clerical,"0",S,0,20,"0-1 Miles"
26824,Low,1,249,Theresa Blanco,49,F,"10000.0000",4,4,Partial High School,Manual,"1",S,1,27,"0-1 Miles"
26825,Low,1,132,Jamie Jimenez,43,M,"10000.0000",4,4,Partial High School,Manual,"1",M,1,31,"0-1 Miles"
26826,Low,1,138,Kendra Romero,44,F,"10000.0000",5,5,Partial High School,Manual,"1",S,1,31,"0-1 Miles"
26827,Moderate,1,198,Renee Rubio,49,F,"40000.0000",0,0,Bachelors,Clerical,"0",S,0,22,"0-1 Miles"
26828,Moderate,1,209,Stephanie Rivera,37,F,"40000.0000",0,0,Bachelors,Clerical,"1",M,0,21,"0-1 Miles"
26829,Moderate,1,155,Morgan Evans,42,F,"40000.0000",0,0,Bachelors,Clerical,"1",M,0,20,"0-1 Miles"
26830,Low,1,273,Levi Perez,49,M,"30000.0000",1,1,Bachelors,Clerical,"1",M,1,27,"2-5 Miles"
26831,Low,1,174,Drew Raje,49,M,"30000.0000",1,1,Bachelors,Clerical,"1",M,1,31,"2-5 Miles"
26832,Low,0,118,Kate Xie,44,F,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,19,"0-1 Miles"
26833,Low,0,238,Kelvin Rai,50,M,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,26,"0-1 Miles"
26834,Low,0,231,Teresa Romero,50,F,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,25,"0-1 Miles"
26835,Low,0,224,Kyle Turner,45,M,"10000.0000",4,3,Partial High School,Manual,"1",M,2,21,"0-1 Miles"
26836,Low,0,267,Hector Diaz,50,M,"20000.0000",2,2,High School,Manual,"0",S,0,19,"0-1 Miles"
26837,Low,1,244,Albert Martin,50,M,"20000.0000",2,2,High School,Manual,"1",M,0,27,"0-1 Miles"
26838,Low,0,187,Cassie Shan,50,F,"20000.0000",2,2,High School,Manual,"0",S,1,30,"0-1 Miles"
26839,Low,0,209,Jeremy Nelson,51,M,"20000.0000",2,2,High School,Manual,"1",S,2,27,"0-1 Miles"
26840,Low,0,209,Eric Yang,45,M,"20000.0000",2,2,High School,Manual,"1",M,2,22,"0-1 Miles"
26841,Low,0,205,Roberto Jiménez,50,M,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,29,"0-1 Miles"
26842,Low,1,243,Felicia Alonso,51,F,"10000.0000",5,2,Partial High School,Manual,"1",M,1,28,"0-1 Miles"
26843,Low,0,160,Noah Gonzalez,87,M,"10000.0000",4,0,High School,Manual,"0",S,2,22,"0-1 Miles"
26844,Low,0,236,Erin Cooper,85,F,"20000.0000",2,0,Partial College,Manual,"0",S,1,19,"1-2 Miles"
26845,Low,0,174,Theodore Ortega,51,M,"20000.0000",2,2,High School,Manual,"1",S,2,24,"0-1 Miles"
26846,Low,0,240,Dustin Kumar,51,M,"20000.0000",2,2,High School,Manual,"1",M,2,20,"0-1 Miles"
26847,Low,0,157,Brent Yang,52,M,"20000.0000",3,3,High School,Manual,"0",S,0,22,"0-1 Miles"
26848,Low,1,241,Alisha Rai,51,F,"20000.0000",3,3,High School,Manual,"1",M,0,26,"0-1 Miles"
26849,Low,0,252,Billy Martin,53,M,"10000.0000",3,2,Partial High School,Manual,"1",M,2,27,"0-1 Miles"
26850,Low,0,232,Terry Luo,41,M,"20000.0000",3,3,High School,Manual,"0",S,2,26,"0-1 Miles"
26851,Low,0,155,Diane Alvarez,52,F,"20000.0000",3,3,High School,Manual,"1",S,2,22,"0-1 Miles"
26852,Low,0,174,Karen She,52,F,"20000.0000",3,3,High School,Manual,"1",M,2,30,"0-1 Miles"
26853,Low,1,207,Shane Rana,50,M,"30000.0000",2,2,Partial College,Manual,"1",S,0,27,"0-1 Miles"
26854,Moderate,1,187,Jonathan Hayes,50,M,"40000.0000",0,0,Bachelors,Professional,"1",S,0,21,"0-1 Miles"
26855,Moderate,1,222,Carla Fernandez,49,F,"40000.0000",0,0,Bachelors,Professional,"0",M,0,21,"0-1 Miles"
26856,Low,1,221,Jessica Brooks,50,F,"30000.0000",2,2,Partial College,Clerical,"1",M,1,27,"0-1 Miles"
26857,Low,0,166,Willie Anand,39,M,"30000.0000",2,2,Partial College,Clerical,"1",M,2,26,"0-1 Miles"
26858,Moderate,1,271,Samuel Lopez,50,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,26,"0-1 Miles"
26859,Low,0,226,Darrell Pal,51,M,"30000.0000",2,2,Partial College,Clerical,"1",M,2,25,"0-1 Miles"
26860,Moderate,1,237,Olivia Miller,45,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,26,"0-1 Miles"
26861,Low,0,190,Bruce Gutierrez,52,M,"30000.0000",3,3,Partial College,Clerical,"0",S,0,30,"0-1 Miles"
26862,Low,1,127,Tina Vance,52,F,"30000.0000",3,3,Partial College,Clerical,"1",S,0,31,"0-1 Miles"
26863,Low,0,256,Alvin Chen,38,M,"20000.0000",0,0,High School,Manual,"0",S,1,19,"2-5 Miles"
26864,Low,1,146,Christine Sutton,36,F,"30000.0000",3,3,Partial College,Clerical,"1",S,1,32,"0-1 Miles"
26865,Low,0,248,Tabitha Martinez,37,F,"30000.0000",3,3,Partial College,Clerical,"1",M,2,30,"0-1 Miles"
26866,Low,1,269,Jada Allen,36,F,"30000.0000",3,3,Partial College,Clerical,"0",S,2,26,"0-1 Miles"
26867,Moderate,1,176,Danny Romero,52,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,20,"0-1 Miles"
26868,Moderate,1,253,Lydia Raman,47,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,26,"0-1 Miles"
26869,Moderate,1,269,Anne Sims,52,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,26,"0-1 Miles"
26870,Moderate,1,271,Jill Gill,47,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,26,"0-1 Miles"
26871,Low,0,223,Justin Chen,48,M,"30000.0000",1,0,Partial College,Clerical,"0",S,1,24,"0-1 Miles"
26872,Low,0,117,Wyatt Hughes,38,M,"30000.0000",3,3,Partial College,Clerical,"1",M,3,24,"0-1 Miles"
26873,Low,1,165,Ann Suri,38,F,"30000.0000",0,0,Partial College,Clerical,"1",S,1,30,"2-5 Miles"
26874,Low,0,118,Jorge Zhang,38,M,"30000.0000",0,0,Partial College,Clerical,"0",S,1,27,"2-5 Miles"
26875,Low,0,134,Bobby Perez,38,M,"30000.0000",0,0,Partial College,Clerical,"0",S,1,21,"2-5 Miles"
26876,Low,1,260,Holly Lopez,38,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,26,"0-1 Miles"
26877,Low,0,265,Damien Nara,39,M,"30000.0000",0,0,Partial College,Clerical,"0",M,1,20,"0-1 Miles"
26878,Low,0,120,Madeline Roberts,40,F,"20000.0000",0,0,High School,Manual,"0",M,1,27,"2-5 Miles"
26879,Low,0,167,Shannon Lin,39,F,"20000.0000",0,0,High School,Manual,"0",S,1,22,"2-5 Miles"
26880,Low,0,128,Heather Xu,40,F,"20000.0000",0,0,High School,Manual,"1",S,1,24,"2-5 Miles"
26881,Low,0,221,Regina Fernandez,41,F,"10000.0000",0,0,Partial High School,Manual,"1",M,2,25,"0-1 Miles"
26882,Low,0,211,Mayra Sanchez,39,F,"20000.0000",0,0,High School,Manual,"0",S,1,28,"5-10 Miles"
26883,Low,0,190,Shelby Bradley,39,F,"20000.0000",0,0,High School,Manual,"0",S,1,21,"5-10 Miles"
26884,Low,1,120,Paige James,39,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,30,"0-1 Miles"
26885,Low,1,264,Victor Martin,39,M,"30000.0000",0,0,Partial College,Clerical,"0",S,1,26,"0-1 Miles"
26886,Low,1,267,Jasmine Robinson,39,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,26,"0-1 Miles"
26887,Low,0,240,Janelle Rodriguez,41,F,"10000.0000",0,0,Partial High School,Manual,"1",M,2,26,"0-1 Miles"
26888,Low,0,233,Bruce Fernandez,41,M,"10000.0000",0,0,Partial High School,Manual,"1",S,2,20,"0-1 Miles"
26889,Low,0,118,Natasha Torres,41,F,"20000.0000",0,0,Partial High School,Manual,"0",S,1,28,"5-10 Miles"
26890,Moderate,1,231,Bryan Rogers,35,M,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,0,26,"1-2 Miles"
26891,Moderate,0,236,Arturo Zhang,40,M,"40000.0000",1,1,Bachelors,Skilled Manual,"0",M,0,24,"0-1 Miles"
26892,Moderate,1,241,Cody Rogers,40,M,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,0,25,"1-2 Miles"
26893,Moderate,0,276,Sharon Deng,40,F,"40000.0000",1,1,Bachelors,Skilled Manual,"0",M,0,25,"0-1 Miles"
26894,Low,0,158,Lindsey Goel,43,F,"10000.0000",0,0,Partial High School,Manual,"1",S,2,29,"1-2 Miles"
26895,Low,1,238,Christine Shan,36,F,"10000.0000",0,0,Graduate Degree,Manual,"0",S,0,26,"0-1 Miles"
26896,Low,0,248,Michele Malhotra,48,F,"20000.0000",1,0,Graduate Degree,Clerical,"1",S,0,29,"0-1 Miles"
26897,Low,0,251,Katrina Xie,53,F,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,29,"0-1 Miles"
26898,Low,0,187,Ashley Simmons,54,F,"10000.0000",1,0,Bachelors,Manual,"1",S,0,29,"0-1 Miles"
26899,Low,0,162,Rachael Vance,49,F,"10000.0000",1,0,Bachelors,Manual,"1",M,0,30,"0-1 Miles"
26900,Low,0,232,Rosa Sun,54,F,"10000.0000",1,0,Bachelors,Manual,"0",S,0,23,"0-1 Miles"
26901,Low,0,244,Louis Nara,49,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,21,"0-1 Miles"
26902,Low,1,185,Clifford Mehta,53,M,"30000.0000",5,0,Graduate Degree,Clerical,"1",M,0,27,"0-1 Miles"
26903,Low,1,183,Rafael Luo,48,M,"30000.0000",4,0,Graduate Degree,Clerical,"1",M,0,27,"0-1 Miles"
26904,Low,0,223,Judith Parker,58,F,"10000.0000",1,0,Bachelors,Clerical,"0",S,0,30,"0-1 Miles"
26905,Low,0,229,Kari Serrano,58,F,"10000.0000",1,0,Partial College,Manual,"1",S,0,27,"0-1 Miles"
26906,Low,0,249,Darrell Rai,59,M,"10000.0000",2,0,Partial College,Manual,"1",M,0,22,"0-1 Miles"
26907,Low,0,222,Dana Torres,59,F,"10000.0000",2,0,Partial College,Manual,"1",M,0,21,"0-1 Miles"
26908,Low,0,183,Glenn Zheng,60,M,"20000.0000",1,0,Bachelors,Clerical,"1",M,0,22,"0-1 Miles"
26909,Low,0,220,Christine Nath,54,F,"20000.0000",1,0,Bachelors,Clerical,"1",S,0,29,"0-1 Miles"
26910,Low,1,242,Kristina Kovar,77,F,"30000.0000",1,0,Graduate Degree,Clerical,"1",S,0,26,"0-1 Miles"
26911,Low,0,248,Kristi Gomez,77,F,"30000.0000",1,0,Graduate Degree,Clerical,"0",S,0,30,"0-1 Miles"
26912,Low,0,156,Denise Rodriguez,76,F,"10000.0000",2,0,Bachelors,Clerical,"0",S,1,25,"0-1 Miles"
26913,Low,1,240,Harold Lopez,76,M,"20000.0000",1,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
26914,Low,1,265,Cindy Prasad,75,F,"20000.0000",1,0,Bachelors,Clerical,"1",S,0,26,"0-1 Miles"
26915,Low,0,242,Peter Kumar,73,M,"30000.0000",1,0,Bachelors,Clerical,"0",S,0,25,"0-1 Miles"
26916,Low,1,26,Mackenzie King,35,F,"10000.0000",0,0,Partial College,Manual,"1",M,1,20,"2-5 Miles"
26917,Low,1,39,Roberto Dominguez,36,M,"10000.0000",0,0,Partial College,Manual,"0",M,1,20,"0-1 Miles"
26918,Low,1,33,Krista Hernandez,39,F,"10000.0000",0,0,High School,Manual,"0",S,2,20,"0-1 Miles"
26919,Low,1,29,Ramon He,39,M,"10000.0000",0,0,High School,Manual,"1",S,2,20,"0-1 Miles"
26920,Low,1,35,Jon Chen,36,M,"20000.0000",0,0,Bachelors,Clerical,"0",M,0,20,"0-1 Miles"
26921,Low,1,24,Cynthia Weber,36,F,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,20,"0-1 Miles"
26922,Low,1,39,Trevor Powell,37,M,"10000.0000",1,1,High School,Manual,"1",M,0,20,"2-5 Miles"
26923,Low,1,23,Krystal Ye,37,F,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,20,"0-1 Miles"
26924,Low,1,32,Erica Zeng,38,F,"20000.0000",0,0,Partial College,Manual,"0",S,0,20,"0-1 Miles"
26925,Low,0,183,Dominic Rana,72,M,"10000.0000",3,0,Partial College,Manual,"1",S,2,21,"0-1 Miles"
26926,Low,0,204,Sergio Mehta,72,M,"20000.0000",1,0,Partial College,Manual,"1",M,0,20,"1-2 Miles"
26927,Low,0,210,Jill Dominguez,61,F,"20000.0000",1,0,Partial College,Manual,"0",M,0,28,"0-1 Miles"
26928,Low,1,238,Roger Nara,72,M,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,26,"0-1 Miles"
26929,Moderate,1,276,Maurice Pal,72,M,"40000.0000",1,0,Graduate Degree,Clerical,"1",M,0,24,"0-1 Miles"
26930,Low,1,170,Sharon Andersen,54,F,"30000.0000",4,0,Graduate Degree,Clerical,"1",M,0,29,"0-1 Miles"
26931,Low,1,241,Edward Lopez,54,M,"30000.0000",4,0,Graduate Degree,Clerical,"1",M,0,26,"0-1 Miles"
26932,Low,1,258,Kristina Raman,54,F,"30000.0000",3,0,Graduate Degree,Clerical,"1",S,0,26,"0-1 Miles"
26933,Low,1,167,Jessie Sanz,55,F,"20000.0000",1,1,Partial College,Manual,"1",M,0,28,"1-2 Miles"
26934,Low,1,276,Kelli Chander,55,F,"30000.0000",3,0,Graduate Degree,Clerical,"0",S,0,26,"0-1 Miles"
26935,Low,0,196,Gabriel Butler,56,M,"10000.0000",1,1,High School,Manual,"1",S,1,24,"2-5 Miles"
26936,Low,1,128,Jaclyn He,57,F,"20000.0000",2,0,Partial College,Manual,"0",S,1,27,"2-5 Miles"
26937,Low,1,244,Audrey Navarro,56,F,"20000.0000",2,0,Partial College,Manual,"0",S,1,26,"2-5 Miles"
26938,Low,1,256,Maurice Shen,57,M,"30000.0000",3,0,Graduate Degree,Clerical,"1",M,0,26,"0-1 Miles"
26939,Low,1,221,Craig Diaz,52,M,"20000.0000",2,0,Partial College,Manual,"0",M,1,27,"1-2 Miles"
26940,Low,1,154,Franklin Tang,57,M,"30000.0000",1,0,Graduate Degree,Clerical,"1",S,0,27,"0-1 Miles"
26941,Low,1,215,Gerald Vazquez,51,M,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
26942,Low,1,268,Tanya Alonso,57,F,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,26,"0-1 Miles"
26943,Low,0,184,Ashlee Xie,46,F,"10000.0000",1,1,High School,Manual,"0",S,2,22,"0-1 Miles"
26944,Low,1,259,Drew Nara,40,M,"10000.0000",2,2,High School,Manual,"1",S,0,26,"0-1 Miles"
26945,Low,1,220,Katelyn Hill,45,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,27,"0-1 Miles"
26946,Low,1,140,Andre Madan,40,M,"20000.0000",0,0,Partial College,Manual,"1",S,1,26,"2-5 Miles"
26947,Low,1,235,Suzanne Ma,45,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,26,"2-5 Miles"
26948,Low,1,157,Abby Garcia,45,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,26,"2-5 Miles"
26949,Low,1,252,Lindsey Chander,46,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,25,"2-5 Miles"
26950,Low,1,183,Dominic Suri,46,M,"10000.0000",2,2,High School,Manual,"1",M,0,26,"0-1 Miles"
26951,Low,0,149,Trisha Hu,40,F,"10000.0000",2,2,High School,Manual,"0",S,0,19,"0-1 Miles"
26952,Low,1,187,Mircea Singer,40,F,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
26953,Low,1,189,Roy Rubio,45,M,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
26954,Low,1,172,Gerald Torres,46,M,"30000.0000",0,0,Bachelors,Clerical,"1",S,0,26,"0-1 Miles"
26955,Moderate,1,271,Carlos Cook,45,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,24,"0-1 Miles"
26956,Low,1,262,Kristin Pal,40,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,25,"2-5 Miles"
26957,Moderate,1,124,Kristina Sai,41,F,"40000.0000",0,0,Graduate Degree,Clerical,"0",S,0,20,"0-1 Miles"
26958,Moderate,1,183,Jerry Xu,41,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,20,"0-1 Miles"
26959,Moderate,1,256,Alisha Nara,46,F,"60000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,23,"0-1 Miles"
26960,Low,1,271,Jose Thomas,63,M,"10000.0000",3,0,Partial College,Manual,"0",S,2,25,"0-1 Miles"
26961,Low,1,158,Carly Chander,47,F,"10000.0000",3,3,High School,Manual,"1",M,0,26,"0-1 Miles"
26962,Low,1,267,Francis Moreno,47,M,"20000.0000",1,1,Partial College,Manual,"0",M,0,25,"1-2 Miles"
26963,Low,1,120,Meredith Arun,42,F,"20000.0000",1,1,Partial College,Manual,"1",S,0,25,"2-5 Miles"
26964,Low,1,184,Kelli Tang,47,F,"20000.0000",1,1,Partial College,Manual,"0",S,0,26,"0-1 Miles"
26965,Low,1,187,Jordan Nelson,42,F,"30000.0000",1,0,Bachelors,Clerical,"1",M,0,26,"1-2 Miles"
26966,Low,1,271,Cedric Zhang,48,M,"30000.0000",1,1,Bachelors,Clerical,"1",S,0,25,"1-2 Miles"
26967,High,1,5,Edwin Li,47,M,"70000.0000",0,0,Bachelors,Professional,"1",S,1,29,"5-10 Miles"
26968,High,0,16,Henry Sanchez,47,M,"80000.0000",5,5,Bachelors,Professional,"1",M,4,23,"0-1 Miles"
26969,Low,0,151,Cedric Hu,42,M,"10000.0000",0,0,Partial High School,Manual,"0",S,2,25,"1-2 Miles"
26970,Low,0,234,Kara Rai,42,F,"10000.0000",0,0,Partial High School,Manual,"0",S,2,24,"0-1 Miles"
26971,Low,0,278,Douglas Madan,42,M,"20000.0000",0,0,Partial High School,Manual,"1",S,2,23,"1-2 Miles"
26972,Low,0,192,Kristopher Sara,37,M,"20000.0000",0,0,Partial High School,Manual,"0",S,2,29,"0-1 Miles"
26973,Low,0,236,Alberto Rowe,42,M,"20000.0000",0,0,Partial High School,Manual,"1",M,2,27,"1-2 Miles"
26974,Low,1,176,Philip Suarez,35,M,"20000.0000",0,0,Partial High School,Manual,"0",S,2,25,"0-1 Miles"
26975,Low,1,186,Janet Ward,36,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,25,"1-2 Miles"
26976,Low,1,224,Erik Serrano,37,M,"30000.0000",0,0,High School,Manual,"0",S,1,25,"1-2 Miles"
26977,Low,1,147,Barry Madan,37,M,"30000.0000",0,0,High School,Manual,"0",S,1,25,"1-2 Miles"
26978,Moderate,1,246,Cassie Sharma,41,F,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,0,23,"1-2 Miles"
26979,Moderate,1,263,Christy Jai,41,F,"40000.0000",1,1,Bachelors,Skilled Manual,"0",M,0,23,"0-1 Miles"
26980,Low,0,119,Marc Suarez,43,M,"10000.0000",0,0,Partial High School,Manual,"1",M,2,20,"1-2 Miles"
26981,Low,0,165,Audrey Suarez,38,F,"10000.0000",0,0,Partial High School,Manual,"1",S,2,29,"1-2 Miles"
26982,Low,0,190,Jose Muñoz,43,M,"20000.0000",0,0,Partial High School,Manual,"0",S,2,24,"0-1 Miles"
26983,Moderate,1,153,Adriana Vance,42,F,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,0,20,"1-2 Miles"
26984,Moderate,1,115,Manuel Prasad,42,M,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,1,20,"0-1 Miles"
26985,Moderate,1,119,Jésus Diaz,42,M,"40000.0000",1,1,Bachelors,Skilled Manual,"0",M,1,30,"0-1 Miles"
26986,Moderate,1,121,Riley Watson,42,F,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,1,29,"1-2 Miles"
26987,Moderate,1,134,Roy Lopez,36,M,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,1,29,"0-1 Miles"
26988,Moderate,1,178,Brandy Srini,42,F,"40000.0000",1,1,Bachelors,Skilled Manual,"1",M,1,27,"0-1 Miles"
26989,Low,0,161,Mason Campbell,43,M,"20000.0000",0,0,Partial High School,Manual,"0",M,2,30,"0-1 Miles"
26990,Low,0,120,Darren Patel,44,M,"20000.0000",0,0,Partial High School,Manual,"1",M,2,28,"1-2 Miles"
26991,Low,1,170,Rodney Ortega,38,M,"30000.0000",0,0,High School,Manual,"0",M,1,25,"1-2 Miles"
26992,Low,1,273,Brad Andersen,44,M,"30000.0000",0,0,High School,Manual,"0",S,1,25,"1-2 Miles"
26993,Low,0,257,Julio Gill,44,M,"10000.0000",0,0,Partial High School,Manual,"1",S,2,20,"1-2 Miles"
